"","states2","states3","states4"
"1309",2,3,4
"1310",1,2,2
"1311",1,1,1
"1312",1,2,2
"1313",1,2,2
"1314",1,2,2
"1315",1,2,2
"1316",1,1,1
"1317",1,1,1
"1318",1,1,1
"1319",1,1,1
"1320",1,1,1
"1321",1,1,1
"1322",1,2,2
"1323",1,2,2
"1324",1,2,2
"1325",1,2,2
"1326",1,2,2
"1327",1,2,2
"1328",1,2,2
"1329",1,2,2
"1330",1,2,2
"1331",1,2,2
"1332",1,1,1
"1333",1,1,2
"1334",1,1,2
"1335",1,1,2
"1336",1,1,1
"1337",1,1,1
"1338",1,1,1
"1339",1,1,1
"1340",1,2,2
"1341",1,2,2
"1342",1,2,2
"1343",1,1,1
"1344",1,1,1
"1345",1,1,1
"1346",1,2,2
"1347",1,2,2
"1348",2,3,4
"1349",2,3,4
"1350",2,3,4
"1351",2,3,4
"1352",2,3,4
"1353",2,3,4
"1354",1,1,1
"1355",1,1,1
"1356",1,1,1
"1357",1,1,1
"1358",1,1,1
"1359",1,1,1
"1360",1,1,1
"1361",1,1,1
"1362",1,1,1
"1363",1,2,2
"1364",1,2,2
"1365",2,2,4
"1366",2,3,3
"1367",2,3,4
"1368",1,2,2
"1369",1,2,2
"1370",1,1,1
"1371",1,1,1
"1372",1,1,1
"1373",1,2,2
"1374",1,2,2
"1375",2,2,4
"1376",2,3,4
"1377",2,3,3
"1378",2,3,3
"1379",2,3,4
"1380",1,2,2
"1381",1,2,2
"1382",1,2,2
"1383",1,2,2
"1384",1,1,1
"1385",1,1,1
"1386",1,1,1
"1387",1,1,1
"1388",1,1,1
"1389",1,2,2
"1390",2,2,2
"1391",2,2,4
"1392",2,2,2
"1393",2,2,2
"1394",2,2,2
"1395",2,2,2
"1396",2,2,2
"1397",2,2,2
"1398",2,2,2
"1399",2,3,4
"1400",2,2,2
"1401",1,1,1
"1402",1,1,1
"1403",1,1,1
"1404",1,1,1
"1405",2,2,2
"1406",2,2,2
"1407",2,3,4
"1408",2,3,4
"1409",2,3,4
"1410",2,3,4
"1411",2,3,4
"1412",2,3,4
"1413",2,3,4
"1414",2,3,4
"1415",2,3,4
"1416",2,3,4
"1417",2,3,4
"1418",2,3,4
"1419",2,3,4
"1420",2,3,4
"1421",1,1,1
"1422",1,1,1
"1423",1,1,1
"1424",1,1,1
"1425",1,1,1
"1426",1,2,2
"1427",1,2,2
"1428",1,2,2
"1429",1,2,2
"1430",1,2,2
"1431",1,2,2
"1432",2,2,2
"1433",2,2,2
"1434",2,2,4
"1435",2,2,4
"1436",1,2,2
"1437",1,1,1
"1438",1,1,1
"1439",1,1,1
"1440",1,2,2
"1441",2,2,4
"1442",2,2,4
"1443",2,2,4
"1444",2,2,4
"1445",2,2,4
"1446",1,2,2
"1447",1,2,2
"1448",1,2,2
"1449",1,2,2
"1450",2,2,4
"1451",2,2,4
"1452",2,2,4
"1453",2,2,2
"1454",2,2,2
"1455",2,2,2
"1456",1,2,2
"1457",1,2,2
"1458",2,2,2
"1459",2,2,2
"1460",2,2,2
"1461",2,2,2
"1462",2,2,2
"1463",2,2,2
"1464",2,2,2
"1465",2,2,2
"1466",2,3,4
"1467",2,3,4
"1468",1,2,2
"1469",1,1,2
"1470",1,1,1
"1471",1,1,2
"1472",2,2,4
"1473",2,2,4
"1474",2,2,4
"1475",2,2,4
"1476",2,2,2
"1477",2,2,4
"1478",2,3,4
"1479",2,3,4
"1480",2,3,4
"1481",2,3,4
"1482",2,2,4
"1483",2,2,4
"1484",2,2,4
"1485",2,2,4
"1486",2,2,4
"1487",1,1,2
"1488",1,1,2
"1489",1,1,2
"1490",1,1,2
"1491",1,1,2
"1492",1,1,2
"1493",1,1,2
