"","states2","states3","states4"
"1187",2,2,1
"1188",2,2,1
"1189",2,2,1
"1190",2,2,1
"1191",2,2,4
"1192",2,2,4
"1193",1,1,3
"1194",1,1,3
"1195",1,1,3
"1196",1,1,3
"1197",1,1,3
"1198",1,1,3
"1199",1,1,3
"1200",1,1,3
"1201",1,1,3
"1202",1,1,4
"1203",1,1,4
"1204",1,1,4
"1205",1,1,4
"1206",1,1,4
"1207",1,1,4
"1208",1,1,4
"1209",1,1,4
"1210",1,1,4
"1211",1,1,4
"1212",1,1,4
"1213",1,1,4
"1214",1,1,3
"1215",1,1,3
"1216",1,1,3
"1217",1,1,3
"1218",1,1,3
"1219",1,1,3
"1220",1,1,3
"1221",1,1,3
"1222",1,1,3
"1223",1,1,3
"1224",1,1,4
"1225",1,1,3
"1226",1,1,3
"1227",1,1,3
"1228",1,1,3
"1229",1,1,3
"1230",1,1,3
"1231",1,1,3
"1232",1,1,3
"1233",1,1,3
"1234",1,1,4
"1235",1,1,4
"1236",2,2,4
"1237",2,2,1
"1238",2,2,1
"1239",2,2,1
"1240",2,2,1
"1241",2,2,1
"1242",2,2,1
"1243",2,2,4
"1244",1,1,4
"1245",1,1,4
"1246",1,1,4
"1247",1,1,4
"1248",1,1,3
"1249",1,1,3
"1250",1,1,3
"1251",1,1,3
"1252",1,1,3
"1253",1,1,3
"1254",1,1,3
"1255",1,1,3
"1256",1,1,3
"1257",1,1,3
"1258",1,1,3
"1259",1,1,3
"1260",1,1,3
"1261",1,1,3
"1262",1,1,3
"1263",1,1,4
"1264",1,1,4
"1265",1,1,3
"1266",1,1,3
"1267",1,1,3
"1268",1,1,3
"1269",1,1,3
"1270",1,1,3
"1271",1,1,3
"1272",1,1,3
"1273",1,1,3
"1274",1,1,3
"1275",1,1,3
"1276",1,1,3
"1277",1,1,3
"1278",1,2,4
"1279",1,1,3
"1280",1,1,3
"1281",1,1,3
"1282",1,1,3
"1283",1,1,3
"1284",1,1,3
"1285",1,1,3
"1286",1,1,3
"1287",1,1,3
"1288",1,1,3
"1289",1,1,3
"1290",1,1,4
"1291",1,1,4
"1292",1,1,4
"1293",1,1,3
"1294",1,1,3
"1295",1,1,3
"1296",1,1,3
"1297",1,1,3
"1298",1,1,3
"1299",1,1,3
"1300",1,1,3
"1301",1,1,3
"1302",1,1,3
"1303",1,1,3
"1304",1,1,3
"1305",1,1,3
"1306",1,1,3
"1307",1,1,3
"1308",1,1,3
"1309",1,1,3
"1310",1,1,3
"1311",1,1,3
"1312",1,1,3
"1313",1,1,3
"1314",1,1,3
"1315",1,1,3
"1316",1,1,3
"1317",1,1,3
"1318",1,1,3
"1319",1,1,3
"1320",1,1,3
"1321",1,1,3
"1322",1,1,3
"1323",1,1,3
"1324",1,1,3
"1325",1,1,3
"1326",1,1,3
"1327",1,1,3
"1328",1,1,3
"1329",1,1,3
"1330",1,1,3
"1331",1,1,3
"1332",1,1,3
"1333",1,1,3
"1334",1,1,3
"1335",1,1,3
"1336",1,1,3
"1337",1,1,3
"1338",1,1,3
"1339",1,1,3
"1340",1,1,3
"1341",1,1,3
"1342",1,1,3
"1343",1,1,3
"1344",1,1,3
"1345",1,1,3
"1346",1,1,3
"1347",1,1,3
"1348",1,1,3
"1349",1,1,3
"1350",1,1,3
"1351",1,1,3
"1352",1,1,3
"1353",1,1,3
"1354",1,1,3
"1355",1,2,4
"1356",1,2,4
"1357",1,2,4
"1358",1,2,4
"1359",1,2,4
"1360",1,1,3
"1361",1,1,3
"1362",1,1,3
"1363",1,1,3
"1364",2,2,4
"1365",2,2,4
"1366",2,2,4
"1367",2,2,4
"1368",2,2,4
"1369",2,2,4
"1370",2,2,4
"1371",1,1,3
"1372",1,1,3
"1373",1,1,3
"1374",1,3,2
"1375",1,3,2
"1376",1,3,2
"1377",1,3,2
"1378",1,3,2
"1379",1,3,2
"1380",1,3,2
"1381",1,3,2
"1382",1,3,2
"1383",1,3,2
"1384",1,3,2
"1385",1,3,2
"1386",1,3,2
"1387",1,3,2
"1388",1,3,2
"1389",1,3,2
"1390",1,3,2
"1391",1,3,2
"1392",1,3,2
"1393",1,3,2
"1394",1,3,2
"1395",1,3,2
"1396",1,3,2
"1397",1,3,2
"1398",1,3,2
"1399",1,1,3
"1400",1,1,3
"1401",1,1,3
"1402",1,1,3
"1403",1,1,3
"1404",1,1,3
"1405",1,1,3
"1406",1,1,3
"1407",1,1,3
"1408",1,1,3
"1409",1,1,4
"1410",1,1,3
"1411",1,1,3
"1412",1,1,3
"1413",2,2,4
"1414",2,2,1
"1415",2,2,1
"1416",1,1,4
"1417",1,1,3
"1418",1,1,3
"1419",1,1,3
"1420",1,1,3
"1421",1,1,3
"1422",2,2,4
"1423",2,2,1
"1424",2,2,1
"1425",2,2,4
"1426",1,1,3
"1427",1,1,3
"1428",1,1,4
"1429",2,2,4
"1430",2,2,4
"1431",2,2,4
"1432",1,1,3
"1433",1,1,3
"1434",1,1,3
"1435",1,1,3
"1436",1,1,3
"1437",1,1,3
"1438",1,1,3
"1439",1,1,3
"1440",2,2,4
"1441",2,2,1
"1442",2,2,1
"1443",2,2,1
"1444",2,2,1
"1445",2,2,4
"1446",2,2,4
"1447",2,2,1
"1448",2,2,1
"1449",2,2,1
"1450",2,2,1
"1451",2,2,1
"1452",2,2,4
"1453",2,1,3
"1454",2,1,3
"1455",2,1,4
"1456",2,2,4
"1457",2,2,1
"1458",2,2,1
"1459",2,2,1
"1460",2,2,1
"1461",2,2,1
"1462",2,2,1
"1463",2,2,1
"1464",2,2,4
"1465",2,2,4
"1466",2,2,4
"1467",2,2,4
"1468",2,1,4
"1469",2,1,3
"1470",2,1,3
"1471",2,2,4
"1472",2,2,1
"1473",2,2,1
"1474",2,2,1
"1475",2,2,1
"1476",2,2,1
"1477",2,2,1
"1478",2,2,1
"1479",2,2,1
"1480",2,2,1
"1481",2,2,4
"1482",2,2,4
"1483",2,2,4
"1484",2,2,4
"1485",2,2,4
"1486",2,2,4
"1487",2,2,4
"1488",2,2,4
"1489",2,2,4
"1490",2,2,4
"1491",2,2,4
"1492",2,2,4
"1493",2,2,4
"1494",2,2,4
"1495",2,2,1
