"","states2","states3","states4"
"946",1,1,1
"947",1,1,1
"948",1,1,1
"949",1,2,1
"950",1,2,1
"951",2,3,2
"952",2,3,2
"953",2,3,2
"954",2,3,2
"955",2,3,2
"956",2,3,2
"957",2,3,2
"958",2,3,2
"959",2,3,2
"960",2,3,2
"961",2,3,2
"962",2,3,2
"963",2,3,2
"964",2,3,2
"965",2,3,2
"966",2,3,2
"967",2,2,2
"968",2,2,1
"969",2,2,1
"970",2,2,1
"971",2,2,1
"972",2,2,1
"973",2,3,2
"974",2,3,2
"975",2,3,2
"976",2,3,2
"977",2,3,2
"978",2,3,2
"979",2,3,2
"980",2,2,1
"981",2,2,1
"982",2,2,1
"983",2,2,1
"984",2,2,1
"985",2,2,2
"986",2,2,2
"987",2,2,1
"988",2,2,1
"989",2,3,2
"990",2,3,2
"991",1,2,1
"992",1,2,1
"993",1,2,1
"994",1,2,1
"995",1,2,1
"996",2,2,2
"997",2,2,2
"998",2,2,2
"999",2,2,2
"1000",2,2,2
"1001",2,2,2
"1002",2,2,2
"1003",2,2,2
"1004",2,2,2
"1005",2,3,2
"1006",2,3,2
"1007",2,3,2
"1008",2,3,2
"1009",2,3,2
"1010",2,3,2
"1011",2,3,2
"1012",2,3,2
"1013",2,3,2
"1014",2,3,2
"1015",2,3,2
"1016",2,3,2
"1017",2,3,2
"1018",2,3,2
"1019",2,3,2
"1020",2,3,2
"1021",1,2,1
"1022",1,2,1
"1023",1,2,1
"1024",1,2,1
"1025",1,2,1
"1026",2,3,2
"1027",2,3,1
"1028",2,3,2
"1029",2,3,2
"1030",2,3,2
"1031",2,3,2
"1032",2,3,2
"1033",2,3,2
"1034",2,3,2
"1035",2,3,2
"1036",2,3,2
"1037",2,3,2
"1038",2,3,2
"1039",2,3,2
"1040",2,3,2
"1041",2,3,2
"1042",2,3,2
"1043",1,2,1
"1044",1,2,1
"1045",1,2,1
"1046",1,2,1
"1047",1,2,1
"1048",1,2,1
"1049",1,2,1
"1050",1,2,1
"1051",1,2,1
"1052",1,2,1
"1053",1,2,1
"1054",1,2,1
"1055",1,2,1
"1056",1,2,1
"1057",1,1,3
"1058",1,1,3
"1059",1,1,3
"1060",1,1,3
"1061",1,2,1
"1062",1,2,1
"1063",1,2,1
"1064",1,2,1
"1065",1,2,1
"1066",2,3,2
"1067",2,3,2
"1068",2,3,2
"1069",1,2,1
"1070",1,2,1
"1071",1,2,1
"1072",1,2,1
"1073",1,2,1
"1074",1,2,1
"1075",1,2,1
"1076",1,1,3
"1077",1,1,1
"1078",1,2,1
"1079",1,2,2
"1080",1,2,2
"1081",1,2,1
"1082",1,2,1
"1083",1,2,1
"1084",1,2,1
"1085",1,2,1
"1086",1,2,1
"1087",1,2,1
"1088",1,2,1
"1089",2,2,2
"1090",2,2,2
"1091",2,2,2
"1092",2,3,2
"1093",2,3,2
"1094",2,3,2
"1095",2,3,2
"1096",2,3,2
"1097",2,3,2
"1098",2,3,4
"1099",2,3,4
"1100",2,3,4
"1101",2,3,2
"1102",2,3,2
"1103",1,2,1
"1104",1,2,1
"1105",1,2,1
"1106",1,2,1
"1107",1,2,1
"1108",1,2,1
"1109",2,3,2
"1110",2,3,2
"1111",2,2,1
"1112",1,2,1
"1113",1,2,1
"1114",1,2,1
"1115",1,2,1
